temperature,rainfall,humidity
96.91,83.66,83.99
67.94,129.07,62.31
84.60,140.43,68.89
28.75,140.15,61.30
51.78,11.11,90.44
46.95,139.06,38.84
65.56,17.61,41.12
88.89,47.21,30.24
26.27,82.10,85.56
25.81,77.19,52.94
88.03,94.66,47.83
37.03,77.12,98.51
73.50,140.81,94.14
63.43,43.68,97.76
86.63,48.36,31.38
30.01,138.90,91.30
30.38,20.74,46.30
64.55,95.34,21.01
95.71,105.44,51.30
53.20,80.78,60.74
46.16,107.19,28.66
68.54,34.19,63.01
94.44,129.37,85.56
86.95,29.60,50.21
99.64,66.11,48.21
21.81,20.54,47.10
29.03,86.33,93.85
68.76,103.76,23.90
85.65,141.77,55.61
42.82,113.51,41.17
39.14,85.75,91.50
82.96,140.57,27.68
24.51,76.98,52.92
49.55,88.57,52.55
60.46,93.45,91.07
64.83,67.40,37.24
78.29,127.39,71.59
48.39,35.92,30.75
69.01,87.68,96.32
66.83,111.11,67.44
63.81,136.56,70.10
71.24,133.75,54.70
40.76,81.22,47.38
26.77,100.04,37.01
29.54,65.19,68.32
37.97,75.54,96.36
60.02,136.88,48.78
87.24,140.30,90.65
76.10,135.36,31.90
83.12,29.37,94.89
48.08,129.01,48.04
52.37,142.77,50.38
51.49,60.57,57.03
35.35,82.61,77.46
24.90,119.07,77.57
67.27,88.69,58.37
99.14,149.09,61.85
33.35,73.80,22.40
23.73,109.95,44.34
82.36,120.96,47.68
40.21,79.17,64.70
86.37,129.98,64.66
76.31,86.46,76.79
95.65,67.63,77.36
52.71,25.10,38.82
72.96,65.08,81.61
57.19,112.75,21.57
70.45,138.98,77.29
55.97,45.24,28.16
35.09,59.73,78.37
60.63,31.55,62.17
62.29,106.70,54.98
84.85,144.43,75.25
78.84,99.73,22.91
73.10,96.39,37.88
29.07,87.49,69.32
77.65,22.38,87.78
60.02,112.13,50.49
91.53,94.29,40.70
93.59,102.61,61.50
24.41,135.83,69.79
85.65,119.75,53.61
23.02,119.33,90.14
49.37,139.81,61.88
63.38,148.59,22.87
31.85,91.38,37.84
79.71,25.24,56.05
20.67,74.28,75.82
33.49,120.26,37.58
66.46,13.88,98.10
77.15,17.96,45.48
93.33,19.40,62.60
76.44,112.35,21.52
73.74,80.16,90.79
51.55,61.65,83.11
20.10,24.79,35.64
29.61,112.51,94.66
62.76,54.94,45.27
74.01,47.15,75.37
53.40,101.32,85.52
78.45,88.26,79.27
61.75,60.74,93.41
25.93,99.81,89.14
35.36,47.97,99.57
87.20,121.28,34.61
77.99,42.10,44.38
91.58,32.24,70.90
29.40,119.54,78.64
99.22,109.10,62.77
36.75,35.57,25.91
20.94,26.27,87.33
99.79,127.38,96.87
42.49,118.72,52.44
73.44,55.82,37.98
34.13,102.15,21.55
66.42,27.38,38.98
92.32,80.99,75.99
45.61,12.62,92.93
73.62,64.82,27.48
35.03,20.48,64.26
69.98,76.52,75.64
46.92,69.04,42.11
36.90,72.21,65.59
45.05,16.35,77.22
34.31,60.63,87.02
92.15,115.91,56.20
51.77,61.65,79.83
39.62,110.12,44.14
55.87,61.73,37.04
45.64,69.25,34.99
79.55,88.94,48.71
97.70,143.10,22.87
55.04,25.24,42.64
88.88,14.61,72.18
65.27,95.11,71.83
32.58,142.87,25.88
75.25,148.56,42.99
61.07,77.78,65.56
72.05,75.53,45.48
91.17,100.29,53.44
55.23,87.79,77.02
92.09,98.77,20.74
80.05,132.36,42.11
59.09,114.48,31.39
68.26,79.56,30.21
46.05,74.66,96.72
98.69,99.54,50.12
73.39,73.80,62.17
23.51,74.09,78.71
46.13,12.28,23.80
69.87,34.37,39.28
24.51,78.39,86.57
21.91,125.17,88.96
56.00,49.02,49.84
46.62,83.17,49.99
55.06,58.29,80.55
41.02,24.67,43.61
33.18,144.16,29.37
75.13,129.65,40.60
61.17,20.99,50.99
36.01,110.77,24.18
45.57,58.66,58.29
67.34,149.28,79.20
25.78,52.34,61.10
31.80,43.42,25.75
25.86,89.50,55.21
84.99,126.92,76.71
80.19,36.95,24.65
80.27,109.32,24.79
77.31,18.60,49.65
73.55,138.65,35.60
58.16,21.35,94.78
71.38,137.99,66.51
23.07,78.71,42.99
69.72,72.73,76.38
82.23,146.26,49.99
60.03,148.65,30.57
48.60,101.02,38.98
42.19,27.80,71.42
71.42,80.86,24.15
75.42,84.08,41.82
89.68,82.02,36.66
47.39,89.73,36.09
81.58,12.62,74.62
64.91,109.57,86.07
90.63,109.74,77.27
62.22,26.17,71.66
61.41,89.83,93.32
66.23,89.57,24.67
79.95,105.54,33.40
97.18,21.96,53.15
25.89,97.71,49.80
24.27,49.31,53.44
95.00,80.98,36.52
62.39,118.27,31.96
69.19,108.79,60.74
58.59,26.65,94.24
27.49,92.77,51.36
81.45,145.68,23.47
79.78,31.95,76.49
44.94,129.41,43.29
44.50,108.36,39.61
87.03,118.36,45.94
25.79,49.47,77.91
90.49,50.30,85.51
40.53,136.84,67.04
67.44,60.38,45.80
94.88,18.82,44.84
74.25,94.08,29.94
53.15,27.47,94.66
75.16,121.52,71.05
47.52,99.84,22.16
42.18,132.46,72.99
99.73,119.88,55.77
80.06,25.70,97.80
71.58,63.35,85.53
48.42,118.44,33.71
23.93,68.43,77.61
22.48,146.13,58.85
64.33,113.00,34.96
80.96,12.17,75.90
62.99,133.20,63.79
87.26,24.11,22.43
22.67,29.67,71.73
49.34,112.83,70.80
38.97,131.10,31.53
55.78,85.09,47.92
25.79,50.47,66.87
96.33,59.18,31.10
37.86,58.00,88.22
93.78,55.73,22.20
54.07,44.01,28.23
98.84,95.24,29.29
64.32,136.06,62.25
94.47,52.99,69.61
20.43,36.14,52.30
79.86,127.40,43.09
92.24,113.85,84.75
31.18,140.32,25.46
27.69,33.17,42.42
53.97,30.20,23.13
94.69,85.80,21.11
63.39,96.02,48.27
62.20,77.22,35.59
31.29,93.86,41.47
20.06,35.25,85.68
84.81,77.15,33.04
27.01,102.13,82.42
70.71,70.58,74.00
93.17,105.12,46.12
36.69,73.17,63.72
73.22,56.70,55.55
26.30,52.50,30.27
68.30,67.53,92.57
33.11,13.23,65.57
78.88,103.59,90.42
44.10,128.31,85.91
57.07,59.65,26.38
67.95,16.44,36.58
33.70,148.15,31.62
79.33,46.92,86.46
44.21,27.73,89.00
72.99,61.77,62.24
32.66,113.40,28.33
75.05,51.15,30.85
30.26,90.46,85.08
54.03,68.18,94.34
39.78,26.49,35.96
79.87,56.24,20.89
40.96,111.48,46.48
90.54,95.68,22.44
91.35,26.77,86.24
35.72,32.87,59.32
69.11,99.70,71.35
27.02,123.88,52.92
51.32,58.93,47.64
77.07,93.34,37.78
72.75,33.89,81.64
69.98,53.59,75.64
42.60,12.84,48.86
50.24,117.56,45.69
28.24,66.14,20.10
77.52,124.26,25.08
60.31,109.17,69.86
76.70,126.02,61.17
39.92,49.99,54.78
45.96,35.92,86.20
46.74,146.07,60.31
22.06,110.43,50.76
47.28,126.77,32.90
84.26,11.84,85.66
91.78,59.62,66.10
61.46,113.99,27.40
56.44,20.92,71.91
22.47,89.43,54.01
90.34,70.07,84.91
21.04,12.47,93.51
95.58,43.04,68.04
59.14,49.87,78.53
47.35,25.66,24.53
93.94,98.42,64.82
21.95,43.94,80.43
66.51,48.87,59.74
63.91,135.75,67.48
37.55,75.40,91.92
54.31,64.90,35.85
72.18,111.34,27.86
78.17,137.35,75.25
20.06,13.51,85.83
94.95,72.75,88.04
33.16,95.51,71.33
38.69,54.60,86.66
41.08,118.14,76.05
23.03,146.01,26.99
29.84,142.08,80.96
98.91,47.24,34.35
45.22,41.69,38.93
29.22,144.05,51.57
28.56,74.21,45.17
77.56,39.16,45.73
88.37,108.98,33.54
40.56,49.82,43.51
21.67,47.41,21.57
37.85,133.09,57.83
24.52,32.75,81.49
28.27,19.02,88.98
54.52,47.69,85.63
38.39,94.97,53.32
61.28,27.23,78.43
40.28,76.02,43.03
95.24,97.83,24.44
92.48,128.82,74.08
65.34,42.18,71.90
48.35,124.43,84.13
50.49,42.89,69.29
52.95,104.75,32.55
78.21,70.29,88.25
56.13,26.06,70.18
88.54,110.00,84.61
95.53,40.49,81.93
46.88,34.73,43.83
64.86,60.17,25.96
27.60,101.46,34.12
36.04,42.76,27.43
53.08,35.71,39.47
36.50,11.39,56.76
90.12,76.03,92.54
32.66,70.01,89.76
56.45,42.74,77.49
68.46,17.51,21.93
75.35,70.10,47.31
50.65,120.35,74.59
89.53,110.14,30.32
65.47,130.51,84.09
55.16,11.34,93.17
25.38,145.30,48.33
57.18,57.80,76.47
85.66,148.66,31.86
69.16,45.37,75.27
86.57,76.02,21.72
59.52,59.55,32.06
29.48,59.81,76.79
21.09,127.92,76.95
44.26,114.50,71.29
75.84,148.90,58.19
83.22,95.89,73.99
43.66,74.86,81.90
59.65,22.61,97.32
53.69,149.52,91.09
52.84,87.21,83.56
38.51,108.07,75.58
30.91,66.94,65.93
35.74,86.68,29.65
24.43,141.96,33.24
35.85,33.30,85.62
20.74,50.93,84.27
70.18,31.29,69.16
45.31,120.91,55.11
97.85,18.69,22.08
35.50,21.43,46.17
47.67,51.79,53.65
48.63,81.99,58.87
20.68,66.88,94.35
87.14,16.27,28.70
22.56,144.05,61.51
95.21,143.40,49.43
91.37,49.11,99.21
62.84,112.41,88.95
63.49,91.00,55.10
72.30,43.25,99.98
50.96,46.70,61.13
71.78,78.76,33.37
23.58,68.69,64.47
24.32,50.77,38.10
56.58,123.05,70.91
63.97,77.40,95.00
91.03,101.68,82.90
28.37,36.50,41.85
85.81,84.69,43.75
36.80,54.52,25.54
51.53,83.70,42.87
45.33,119.32,27.41
52.01,117.65,59.96
32.04,59.59,76.67
60.29,107.20,80.09
84.13,141.78,24.76
55.32,97.59,47.20
59.25,30.78,43.05
87.90,105.16,28.34
76.48,24.69,49.00
59.24,132.10,43.95
40.62,82.33,70.76
90.79,63.92,90.66
66.16,17.98,56.39
37.69,63.31,79.73
41.53,136.45,31.68
84.25,12.94,91.60
23.53,76.45,32.21
99.37,140.36,35.37
30.43,65.28,28.52
83.69,69.94,44.77
51.58,91.00,64.19
59.38,74.81,99.04
90.45,33.60,83.47
53.03,12.60,50.43
63.00,95.37,66.07
23.94,138.91,69.86
20.19,24.89,85.82
39.58,39.53,78.92
74.45,61.83,65.54
29.70,123.22,73.53
29.10,47.70,79.67
52.88,133.49,30.65
71.83,17.69,36.04
76.97,141.73,75.09
34.28,88.50,88.03
26.37,102.23,52.74
95.23,61.48,98.39
40.85,119.48,37.29
88.27,33.32,53.34
89.08,16.85,50.28
81.80,65.37,94.42
33.51,129.52,42.83
85.74,115.69,57.66
81.54,82.40,34.98
67.74,90.10,61.70
46.98,28.18,88.59
41.00,127.70,44.32
29.75,120.17,84.86
60.78,101.91,92.90
66.82,75.27,25.84
48.75,145.02,80.51
58.03,133.06,40.43
49.08,100.22,34.03
71.28,62.05,68.09
92.10,96.52,76.45
33.11,90.56,51.58
50.51,65.19,23.13
31.27,52.93,92.70
70.00,66.98,78.46
78.31,90.35,41.73
94.55,69.94,59.75
42.31,46.90,22.22
96.02,116.53,47.14
25.06,84.41,61.80
68.24,19.47,61.38
24.57,61.56,36.65
91.50,133.89,82.14
62.38,115.73,43.91
73.55,55.25,66.43
86.53,141.35,41.72
32.02,20.72,54.01
23.09,144.57,36.60
90.31,44.40,70.64
45.19,11.27,54.05
30.32,70.73,21.29
57.48,60.26,22.25
67.86,85.47,57.69
22.48,121.55,34.66
41.99,127.94,66.80
22.62,66.17,52.66
53.63,70.18,72.35
91.61,30.74,96.19
98.61,16.66,62.30
70.96,99.77,82.99
32.93,19.02,80.24
92.47,112.74,93.74
61.30,85.47,37.12
32.30,37.80,86.19
93.74,85.53,92.44
80.60,35.62,51.42
78.54,71.42,45.11
76.73,121.94,96.16
36.03,74.67,70.21
36.88,30.82,50.45
75.06,111.34,83.35
37.58,36.15,44.36
55.09,113.40,34.11
82.56,77.11,63.52
82.72,73.52,65.30
56.26,129.20,86.06
83.38,109.20,56.56
87.09,14.61,85.17
72.38,51.46,44.91
38.27,131.93,66.03
41.92,12.57,36.68
45.19,86.34,50.84
29.34,111.90,88.60
41.85,97.06,37.28
36.76,116.47,84.82
56.43,111.60,42.63
92.68,106.88,22.76
28.36,125.02,28.79
77.62,100.40,79.67
74.98,66.34,40.97
27.66,76.07,72.33
93.81,110.34,75.94
65.48,132.68,47.61
49.10,48.11,57.99
80.52,57.89,52.30
40.59,140.30,95.79
75.48,90.99,45.60
23.18,35.05,34.67
87.15,102.92,49.25
55.85,148.71,73.56
70.94,125.28,75.79
37.70,114.40,93.92
74.17,39.13,90.54
81.78,132.66,43.07
57.86,83.61,56.41
69.42,134.50,79.78
56.51,56.18,93.32
91.53,18.69,46.97
59.83,76.64,55.56
87.34,47.78,91.96
84.11,110.13,48.68
52.84,143.99,58.44
38.41,106.74,92.36
52.49,134.17,84.18
86.10,73.42,39.47
38.21,118.03,45.98
61.95,128.03,48.24
84.49,109.52,93.02
48.28,81.09,99.91
71.38,97.62,81.92
39.65,108.07,58.75
28.74,45.43,20.81
83.55,123.34,75.80
27.92,143.05,51.15
41.71,75.13,70.64
88.41,108.15,68.54
47.72,113.18,58.47
97.84,102.71,95.55
98.38,86.60,21.85
41.46,133.43,76.97
23.28,72.85,52.79
76.41,18.55,77.10
56.08,128.24,74.02
28.06,104.36,20.82
76.60,128.90,42.83
22.49,29.40,35.13
89.62,14.31,33.36
31.09,140.81,78.28
30.18,30.68,39.16
34.05,123.35,57.98
96.82,125.25,39.76
75.45,109.22,66.42
84.11,28.38,77.65
51.81,103.44,46.49
46.91,134.47,68.24
38.76,69.57,85.99
58.45,67.89,27.54
64.15,72.00,76.85
70.54,21.52,45.85
40.57,134.88,29.81
95.89,131.69,63.65
33.58,149.71,38.10
97.25,91.93,85.71
21.19,115.17,23.43
58.49,38.37,27.89
46.67,103.45,61.68
55.93,100.96,67.12
65.65,136.17,78.39
54.85,126.31,40.74
53.19,141.39,87.34
78.62,131.64,96.25
74.87,131.62,59.92
86.66,18.92,80.84
40.00,128.43,61.99
68.76,95.05,25.56
66.82,63.26,46.09
49.58,17.91,27.00
58.88,104.87,99.11
45.10,55.95,38.32
31.35,75.49,70.87
37.10,105.44,42.75
28.44,137.65,72.26
74.65,125.56,36.83
72.86,73.08,82.82
96.05,64.29,28.86
78.37,43.57,91.61
24.16,62.14,87.23
90.74,25.55,74.30
89.01,145.95,25.39
55.47,90.35,36.69
66.87,27.89,88.75
98.09,59.39,29.76
62.58,86.59,32.47
92.43,84.60,63.52
26.64,14.97,41.93
35.28,143.12,37.77
55.26,48.55,66.07
66.78,12.27,49.81
85.30,20.70,31.24
99.06,91.23,62.79
51.11,29.29,50.96
23.79,15.84,78.76
84.09,63.15,28.22
68.35,97.19,69.65
35.88,25.66,54.92
59.59,53.87,52.48
79.38,68.49,38.58
81.63,32.32,22.43
59.97,80.85,87.82
44.42,21.93,46.11
97.90,16.51,74.49
73.07,82.78,95.81
52.66,44.71,65.20
42.44,23.35,51.77
78.49,69.35,41.46
39.37,138.12,94.72
33.74,111.39,74.57
62.39,124.19,73.22
43.20,132.07,54.09
70.31,146.17,87.60
29.44,116.85,77.09
72.40,95.18,42.65
42.66,61.16,67.97
20.02,35.43,54.42
30.15,106.13,20.53
94.69,149.29,84.61
89.39,75.43,29.83
38.69,111.32,60.80
82.27,79.31,46.90
68.69,70.47,47.37
97.67,67.44,58.19
49.89,80.65,99.76
74.52,61.37,52.67
25.08,114.83,34.59
51.70,132.40,69.09
97.11,133.60,38.90
63.12,41.88,28.44
43.03,135.43,24.01
29.62,57.82,21.83
76.28,53.30,54.49
71.59,111.75,54.14
49.92,52.66,34.84
96.08,17.42,82.72
21.78,62.31,30.34
44.30,111.01,93.23
93.69,55.77,67.01
45.67,98.14,22.21
40.18,102.42,97.04
62.74,112.72,44.64
85.90,135.60,56.00
28.25,70.56,42.74
95.44,33.30,78.27
83.61,54.65,58.85
34.50,70.50,30.59
76.96,109.94,28.34
50.80,11.84,78.03
52.18,54.21,38.97
82.66,119.18,31.02
97.02,103.92,59.95
30.13,112.44,84.22
53.65,123.65,42.30
58.48,119.65,42.11
50.10,105.51,86.71
49.06,71.55,31.83
24.18,147.70,69.34
74.84,89.67,96.40
54.90,38.39,87.30
35.58,50.99,24.95
85.28,107.10,45.59
84.20,139.46,31.39
58.91,35.02,95.94
43.88,21.53,98.88
71.05,133.41,38.80
43.05,138.14,73.58
38.88,48.69,87.33
78.44,62.82,38.69
23.23,102.43,35.01
27.58,56.19,20.90
20.54,132.80,52.96
32.24,25.06,91.95
25.52,15.32,92.24
99.66,39.19,30.22
43.10,50.05,36.35
31.94,25.81,52.64
39.28,19.20,82.45
94.89,115.79,68.95
61.61,33.00,61.11
49.19,137.95,67.35
89.87,61.52,27.70
51.60,103.88,58.21
46.80,41.56,99.37
36.58,43.65,27.08
50.22,90.46,61.54
45.33,88.49,43.65
74.18,117.62,63.19
43.17,116.09,65.91
66.18,103.90,66.20
25.27,72.88,88.18
35.30,134.69,51.18
52.59,97.16,61.31
94.96,148.63,20.87
50.18,124.71,83.16
73.13,16.20,40.76
40.41,54.88,85.32
30.16,90.06,41.25
24.68,111.01,20.86
44.43,87.05,32.39
32.61,120.06,98.85
33.92,49.57,45.58
80.86,35.75,28.71
21.27,17.55,29.50
64.62,90.26,44.83
50.36,106.40,23.01
60.52,55.66,60.92
65.03,95.90,37.10
45.07,17.30,61.54
43.61,23.90,31.26
78.67,108.25,54.39
89.70,61.53,67.83
35.41,103.99,24.96
27.81,126.44,51.90
91.82,129.37,44.20
47.99,34.10,39.23
64.11,78.08,68.36
48.76,112.75,67.08
30.06,118.36,70.46
67.15,119.85,32.71
62.01,41.94,42.86
36.24,36.95,36.77
56.15,92.60,63.24
83.76,113.75,56.89
67.23,54.68,46.42
27.75,24.66,82.88
63.84,110.34,27.52
76.22,51.96,97.99
83.42,33.29,29.32
70.33,30.68,81.85
32.21,54.09,49.46
76.81,92.97,89.22
74.19,60.18,25.93
21.95,12.89,49.98
52.94,23.57,46.84
46.64,50.67,99.45
73.55,102.36,98.84
37.29,23.79,35.18
67.27,88.49,70.40
93.06,26.78,62.84
83.82,39.63,32.35
93.72,34.11,33.42
98.28,19.41,99.14
20.85,103.99,56.22
69.82,74.88,30.06
53.03,126.35,37.18
88.79,23.84,41.47
40.15,30.26,60.87
98.48,52.90,46.84
69.10,117.22,56.40
83.48,52.81,33.32
26.85,67.18,46.14
34.68,52.22,25.63
80.67,21.23,91.18
21.76,141.52,35.90
85.35,86.80,80.55
21.12,120.30,47.96
72.57,102.17,57.95
49.21,82.00,43.30
68.92,22.55,75.72
75.68,99.98,87.56
47.40,31.75,42.90
28.64,68.01,39.38
25.57,98.08,74.52
67.11,119.51,35.61
61.65,105.91,71.19
79.38,104.01,27.55
60.78,30.87,69.61
53.80,58.46,61.07
51.85,16.01,29.11
22.12,110.73,71.93
46.84,143.36,55.72
98.08,46.98,37.37
89.88,22.28,48.27
46.35,76.58,59.37
67.02,129.94,27.32
87.78,87.28,96.61
55.30,16.55,73.24
21.44,146.40,28.20
25.96,126.01,85.83
60.83,28.42,45.80
97.56,139.05,67.74
75.46,73.10,42.17
25.67,62.07,78.67
35.15,74.55,77.84
81.71,126.84,64.16
87.32,102.33,39.27
69.42,18.29,40.30
71.55,144.06,50.63
22.27,30.69,31.60
86.28,114.38,47.01
83.06,99.06,74.75
40.72,36.25,86.47
76.69,33.90,46.61
37.19,131.85,38.69
23.23,68.76,86.61
36.09,101.64,91.26
34.29,80.57,52.80
47.02,111.83,22.15
53.48,77.09,75.60
60.68,50.23,82.72
58.14,60.87,21.44
41.65,130.27,67.60
22.33,75.52,67.07
68.41,39.88,50.30
51.66,140.84,79.98
43.89,121.52,54.25
89.36,17.79,74.14
79.74,149.85,61.37
88.62,107.29,39.88
59.60,32.44,68.52
30.47,43.20,78.95
75.70,106.94,97.91
36.49,119.17,50.41
55.30,43.47,25.16
25.20,45.98,99.04
86.02,53.00,69.90
30.08,93.72,95.72
92.25,34.05,28.31
89.14,24.59,47.36
57.17,105.04,30.71
79.55,119.07,86.84
69.56,80.13,90.43
84.25,60.94,60.10
54.54,70.49,34.93
82.86,64.38,30.17
57.00,144.40,67.05
95.28,117.53,60.51
58.91,39.13,75.58
57.01,63.79,44.42
82.81,86.16,52.19
85.73,95.82,21.71
64.36,75.55,68.81
34.38,123.42,53.85
57.42,117.46,93.58
97.45,80.72,71.34
80.24,129.62,51.90
84.89,115.15,41.09
22.63,119.00,92.42
57.43,143.90,21.30
71.73,47.31,46.15
86.40,47.47,95.48
23.94,134.45,72.32
88.20,118.11,62.62
63.87,139.72,36.28
35.79,18.84,86.67
45.38,97.89,36.34
42.55,30.25,39.86
62.47,80.55,35.35
24.13,31.80,32.65
32.68,27.93,96.26
85.02,11.70,68.16
30.61,98.23,71.03
38.67,60.26,96.35
56.27,24.73,38.45
61.37,55.20,20.47
81.09,33.65,67.91
55.79,141.84,60.63
83.19,54.80,58.21
69.47,56.75,24.95
29.05,127.58,56.35
32.51,100.69,43.00
54.96,109.42,41.97
51.75,99.04,37.79
79.48,142.47,46.60
66.46,38.98,48.25
51.05,148.47,44.70
33.66,126.33,98.30
38.15,92.46,94.62
66.04,102.73,65.96
53.88,100.84,98.48
61.19,18.18,99.30
33.65,40.52,48.48
73.03,144.61,55.62
88.20,84.81,96.72
40.64,62.97,68.69
59.32,116.69,37.03
98.04,83.43,75.15
46.66,11.84,36.46
67.60,113.07,47.15
27.22,112.51,38.20
68.48,33.12,39.60
27.17,143.93,20.37
96.74,41.35,90.46
77.25,74.08,43.68
83.05,26.06,26.91
76.33,94.46,26.96
67.18,62.56,64.48
55.99,59.44,99.43
88.67,125.78,31.60
96.55,11.34,27.97
59.92,121.71,55.06
94.52,90.00,65.07
66.67,148.05,43.55
63.07,92.52,44.20
56.36,17.75,53.96
36.74,17.09,45.13
20.30,133.64,93.23
39.32,127.77,23.36
60.78,58.42,38.77
50.40,96.52,84.68
55.88,78.54,86.72
98.45,145.40,28.92
48.02,142.99,97.90
56.17,147.74,75.47
30.68,131.30,41.81
23.84,137.34,56.48
82.03,40.42,43.77
65.65,126.34,32.00
80.86,109.24,43.29
31.99,144.79,66.41
65.75,89.98,86.08
40.29,21.92,49.08
38.24,93.64,47.83
20.92,106.12,57.44
30.43,40.84,71.56
44.74,65.18,80.13
29.35,93.79,46.14
98.87,62.37,66.91
44.69,62.49,51.15
30.43,28.63,77.31
35.93,141.70,33.17
67.02,115.07,40.55
25.12,10.17,54.08
88.99,117.19,91.15
96.92,113.57,65.87
39.74,11.36,97.23
56.01,61.74,28.26
21.77,94.94,56.81
71.26,73.39,53.53
53.11,118.92,68.02
41.60,69.56,84.96
36.55,31.54,87.32
72.32,146.70,73.62
53.30,43.89,71.32
34.37,110.48,95.92
75.13,30.04,50.69
65.21,56.06,86.62
88.69,71.88,93.72
29.40,36.91,59.32
82.85,72.99,78.33
73.88,32.00,50.16
29.20,88.26,32.71
75.59,102.92,66.92
55.32,18.74,35.72
95.60,131.96,56.61
31.33,35.92,89.83
71.43,41.55,26.88
50.56,102.59,22.43
96.55,75.63,68.52
46.40,79.92,46.48
96.97,27.94,53.44
92.12,122.80,52.46
41.63,96.39,26.93
84.28,28.95,20.29
99.65,62.36,91.87
40.21,123.46,37.42
54.94,89.57,54.09
61.61,25.21,97.75
43.59,62.19,86.14
21.22,43.98,28.63
37.61,82.45,60.68
42.55,128.07,78.41
55.49,71.08,75.87
33.69,70.67,80.87
89.86,136.75,56.60
76.39,90.67,34.07
26.82,89.27,57.19
72.01,46.67,71.83
72.29,95.08,68.69
96.50,90.63,25.64
20.24,65.56,25.20
39.83,148.70,97.22
94.22,133.46,32.14
94.57,114.94,43.56
77.65,85.23,81.41
81.26,74.69,52.77
27.32,35.89,34.52
61.11,52.80,57.38
38.53,118.35,65.52
34.50,73.52,56.22
84.82,133.52,93.52
30.80,30.71,42.78
57.49,81.17,72.91
95.09,100.58,28.98
34.87,82.36,51.38
98.24,134.49,79.28
99.54,148.54,37.99
64.45,26.22,67.18
33.61,28.19,32.27
45.29,28.25,28.22
53.96,105.36,61.86
44.75,62.17,74.00
42.45,112.66,29.07
97.78,66.77,93.42
32.27,97.86,38.06
78.67,117.78,29.60
20.03,86.75,36.22
67.69,85.53,33.57
93.28,22.35,27.25
43.03,67.51,83.83
34.84,86.41,59.64
72.13,74.68,51.08
77.01,136.11,96.05
75.04,136.91,49.68
45.55,125.07,33.36
40.18,62.54,41.92
96.47,110.42,39.12
93.86,65.34,59.90
56.59,42.56,43.32
87.70,58.01,61.28
56.19,19.94,73.54
53.95,56.45,82.18
32.54,74.50,76.81
54.11,143.77,36.45
62.99,53.88,29.27
21.80,136.34,63.40
55.53,42.04,35.91
82.51,36.74,26.79
74.40,82.66,62.17
70.81,104.15,46.14
92.76,16.21,80.49
21.44,40.95,45.14
64.56,73.80,98.30
82.99,56.34,80.68
63.31,109.77,24.62
45.91,81.56,60.71
30.90,32.45,65.01
91.01,135.23,75.62
57.66,51.01,59.82
90.25,112.36,58.68
66.87,119.19,49.44
73.94,144.84,41.72
84.34,79.79,95.70
72.73,96.22,45.41
51.84,56.88,25.07
61.09,104.95,33.38
84.24,74.87,88.58
49.89,71.27,66.93
51.05,129.77,82.30
27.66,17.02,84.70
93.17,133.47,85.86
27.28,129.29,64.05
71.86,80.89,34.17
53.06,78.63,31.86
52.45,60.65,65.92
74.36,149.18,49.32
25.37,25.56,64.64
67.50,92.63,59.88
81.76,105.44,68.18
86.26,140.81,22.57
33.64,119.23,22.63
91.79,100.14,77.73
72.49,26.35,35.45
90.55,62.32,72.18
58.82,29.44,63.73
63.36,133.37,98.54
93.52,114.95,86.83
91.99,116.06,53.05
55.85,101.32,69.31
41.95,80.99,29.38
51.45,31.00,50.91
51.02,56.16,78.71
42.95,29.17,69.81
41.49,111.49,58.76
88.89,32.43,34.12
25.59,108.30,84.25
74.21,106.92,41.85
33.83,74.30,85.64
47.56,28.93,68.93
24.92,54.07,49.82
41.60,54.81,23.25
81.47,108.05,38.59
90.80,25.92,91.13
37.72,126.07,85.44
57.08,116.54,65.99
57.63,36.08,57.31
89.89,110.68,71.77
81.02,103.59,57.30
61.05,114.74,71.54
73.66,36.45,44.59
87.79,32.06,87.08
20.76,43.11,76.15
52.23,61.22,46.40
92.58,121.11,86.45
79.23,113.31,58.99
63.43,139.56,33.97
62.37,18.21,26.22
47.82,11.62,75.97
61.64,107.88,89.21
72.43,49.10,84.60
53.47,56.77,72.45
77.13,86.55,31.31
88.90,24.34,27.52
32.37,99.98,47.60
56.12,55.52,88.39
52.64,98.58,96.94
75.00,126.76,39.31
39.99,33.96,80.97
71.22,140.32,65.91
90.20,84.30,22.54
53.45,139.21,63.43
92.88,39.08,84.48
99.45,94.64,42.09
28.49,66.54,91.79
38.64,118.39,38.90
96.03,94.83,26.12
96.67,79.23,32.80
27.82,137.82,86.96
21.20,62.80,53.38
32.89,40.80,83.76
99.68,95.13,62.50
34.40,97.36,58.44
60.20,71.47,84.55
87.87,78.13,53.88
21.63,144.34,84.16
68.36,112.58,28.05
42.16,25.48,70.90
88.99,39.70,76.21
42.68,146.58,91.93
74.94,111.71,37.95
73.94,138.11,68.34
37.72,52.54,54.66
22.78,113.86,50.62
52.74,109.96,28.54
43.14,51.26,30.74
84.72,87.11,86.96
84.03,97.84,79.98
56.56,77.36,50.59
68.52,125.81,86.28
68.34,126.60,26.46
86.17,129.08,69.98
54.00,122.48,89.45
42.04,78.33,87.11
41.20,63.40,49.82
62.90,126.39,79.62
55.93,78.63,54.20
55.21,44.49,87.21
27.29,81.03,62.46
77.49,29.86,81.19
37.10,106.83,26.29
35.76,57.03,67.20
53.02,46.49,64.02
